run_id,run_name,start_time,test_type,offline_accuracy,total_error_rate,false_positive_rate_FPR,false_negative_rate_FNR,offline_accuracy_normal,total_error_rate_normal,offline_accuracy_edge,total_error_rate_edge,adv_robust_rate,adv_error_rate,drift_robust_rate,drift_error_rate,ood_error_rate,ood_wrong_count,noise_robust_accuracy,noise_robust_error_rate,fairness_pass_rate,fairness_error_rate,是否达标,超限详情
727e383a6c12434886edd685ebbcc0dc,公平性测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
ea21b61db7064b80b550c9b947ff0b03,公平性测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
7d13ca60e7484062a2e89fb6a4781d76,脏输入测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
41becd80d4ba4b7591adc8b06f2f0e43,脏输入测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
34dbc99ae66342948258678072729531,脏输入测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
457077bd4b6d4e7dba6ae171b3cb446e,脏输入测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
c5b77b435fb042a395f0ddee16a67b73,OOD测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
f9efcf62ffaa4734adda9a7428eb0d3d,OOD测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
845e92dd74dd411ca31c73f577c94c74,OOD测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
faf527b915544cae8ce5013eab9f2d76,OOD测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
544a7340efc643f2adaeee37815ddb5e,离线vs模拟线上_指标衰减验收,,offline,0.5,0.5,1.0,0.0,,,,,,,,,,,,,,,不达标,离线准确率50.00%<85.00%
13ab7fad64fe4695b9ac80ee136b725c,对抗注入_这款手机性价比很高,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
03755c0ecdda443a96ee07a6e4204ec6,对抗注入_做工粗糙不好用,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
a75d512dac5a4f10b3788dba45618fa9,对抗注入_画面清晰体验不错,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
72b17a8a1b0246b7a2812d34a9dee59a,对抗注入_卡顿频繁不推荐,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
15d7816497ff435e890347f248f9a544,数据漂移测试_这款手机性价比很高,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
ee3cf315a9b14db68347147a0c0872a5,数据漂移测试_做工粗糙不好用,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
448e958704d04200aecf87a668f066de,数据漂移测试_画面清晰体验不错,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
538f00264694412997673cac8b0f3ac3,数据漂移测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
29c89265dc564615ac9618472fb29d9a,公平性测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
105a620096ff4aae972afe7d47fcd70a,公平性测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
05461ff4d36944928b734a06ed2098f9,公平性测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
0b5eb9d5c0de4e07ab64eb44501d4a64,公平性测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
67b80ac2c81245a59cd2916f9c8f6950,脏输入测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
89e62638314d46768268a77a83ef1ed7,脏输入测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
e16c50d7b03b4fa587ec4406493c0765,脏输入测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
02a12bb98a6e452989a5cc8d477934c3,脏输入测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
763a9838f465419d8c5e4301d9509820,OOD测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
0697348bbd89400099aa7e4042af0d92,OOD测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
6ae9b1f260b6485e950699e4421de36d,OOD测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
b3bab09a4a644cf28a8df90f020be7e9,OOD测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
33027499eb684fe9ac7a90b3c22880f8,kindly-shoat-286,,,,,,,,,,,,,,,,,,,,,达标,
c2077afe43e9419a8a74cff94ab7cc0c,wistful-shoat-308,,,,,,,,,,,,,,,,,,,,,达标,
e3a4229b95b249ac92ed26758ca7d8c7,peaceful-chimp-166,,,,,,,,,,,,,,,,,,,,,达标,
1a0063849b53409388718c121d6a7371,gentle-moth-643,,,,,,,,,,,,,,,,,,,,,达标,
e92a84a3811b499e9bdf7d91f5b89b45,离线vs模拟线上_指标衰减验收,,offline,0.5,0.5,1.0,0.0,,,,,,,,,,,,,,,不达标,离线准确率50.00%<85.00%
38c9e31724da4712ae66e242b281dde5,handsome-seal-846,,,,,,,,,,,,,,,,,,,,,达标,
b70897a59d3446f98b333fd1bbcb58da,离线vs模拟线上_指标衰减验收,,offline,0.5,0.5,1.0,0.0,,,,,,,,,,,,,,,不达标,离线准确率50.00%<85.00%
9d78b0254ab2424d91278d4bb723f7d0,ambitious-calf-0,,,,,,,,,,,,,,,,,,,,,达标,
cce30032397a46a4b1c9a82c286d3e3d,对抗注入_这款手机性价比很高,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
a6a8a92e3ffa494fa1fcc4258a1d90e7,grandiose-carp-699,,,,,,,,,,,,,,,,,,,,,达标,
488c45f39546449597ace2bb13482d1a,对抗注入_做工粗糙不好用,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
b65bf514cba94a16a33764c61c097834,stylish-cat-343,,,,,,,,,,,,,,,,,,,,,达标,
308f9710a72a435b866aa980ea792371,对抗注入_画面清晰体验不错,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
09c969c0a8f4413dbc5b9bb9fe6a2fea,welcoming-yak-847,,,,,,,,,,,,,,,,,,,,,达标,
0cabf0e4e86742fe8742515113bcc5b7,对抗注入_卡顿频繁不推荐,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
e284223bc23a4a3296af82a78d0a4b8c,delightful-snail-260,,,,,,,,,,,,,,,,,,,,,达标,
f7c963c35bf440c691460942a34a06fd,数据漂移测试_这款手机性价比很高,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
5a19d2d79a33446e8d7f279ff70c0b22,able-grouse-711,,,,,,,,,,,,,,,,,,,,,达标,
0a6b4667bb6846e99a8f62e3b44135dd,数据漂移测试_做工粗糙不好用,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
39e831f97bec4189bc28cd8b5569953b,merciful-conch-229,,,,,,,,,,,,,,,,,,,,,达标,
1918a853843d436eb2a30a9ed09c01a2,数据漂移测试_画面清晰体验不错,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
62e2304d6d2b4ebaa752bab94df5a7cb,monumental-skink-212,,,,,,,,,,,,,,,,,,,,,达标,
f55b21fc090f481586d2aa666b0fabcb,数据漂移测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
d0b51dae822f4823aad3cff139696a51,nosy-midge-329,,,,,,,,,,,,,,,,,,,,,达标,
059f5be61e7a4a93a033b3707a7ed372,公平性测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
1c0fb635b5594582a07e5ceaa1c84a8e,clean-squirrel-12,,,,,,,,,,,,,,,,,,,,,达标,
2cbb8871deca47d387d3b489f82cc752,公平性测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
2eed1bd0e8924bcd9b7587e73510f103,amazing-shrike-785,,,,,,,,,,,,,,,,,,,,,达标,
d64c6567110c40148a9ba4bc52f9a098,公平性测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
c51ba46f71a24812b0d3e80a3fe3654f,agreeable-wren-762,,,,,,,,,,,,,,,,,,,,,达标,
8066f956a202473791cde0128d5477ad,公平性测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
c4f2ff32888d444ead26f867af618ff9,ambitious-fawn-1000,,,,,,,,,,,,,,,,,,,,,达标,
4edd7d01888f42578356de86c2a38060,脏输入测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
885ef2d7728943edac3fd1aea046146f,upbeat-ox-803,,,,,,,,,,,,,,,,,,,,,达标,
ef09faeb9e9b4a92b8a99826ffa2323b,脏输入测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
87080441c0e4406399d57143f9f5c156,beautiful-zebra-56,,,,,,,,,,,,,,,,,,,,,达标,
7638b3fe66fe43bca22047c8e1676e80,脏输入测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
fc1007a7883c4a7da143c38b2393ac54,angry-chimp-101,,,,,,,,,,,,,,,,,,,,,达标,
2ba55ffc4a9e4c298426291b624f6a40,脏输入测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
e1418d87658f4d2ea5c918a0477578b8,useful-crane-474,,,,,,,,,,,,,,,,,,,,,达标,
2fbf453fd3ea472fa67b9781ed03e37f,OOD测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
ac94f801f8d340cb801caa1c015cced0,nervous-stag-195,,,,,,,,,,,,,,,,,,,,,达标,
71b992df66a64b33b4bc7413acd8f595,OOD测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
f9ceadaf7ad0473390a1d6455201187d,gentle-bass-263,,,,,,,,,,,,,,,,,,,,,达标,
5f716dd3e0424427bebb16c5d40ddb63,OOD测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
d70932d9b385497184c4ad8f83a3258b,overjoyed-toad-17,,,,,,,,,,,,,,,,,,,,,达标,
6b06a2d4fda04a9ea79b12148624cf54,OOD测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
d720f3754c5744e8b477d712e1ce0ab5,gentle-squirrel-961,,,,,,,,,,,,,,,,,,,,,达标,
32f9460241534dac9cb0dbdfe1559c27,trusting-snail-584,,,,,,,,,,,,,,,,,,,,,达标,
892cf3d07bde42da88a2df92061f5a3e,对抗注入_这款手机性价比很高,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
5bb8e56f78f74994bf9b4212dc5317fb,thoughtful-bat-847,,,,,,,,,,,,,,,,,,,,,达标,
6b5d6d2c4b2244b3aec68f412e28bfaf,对抗注入_做工粗糙不好用,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
b6eb1a89e24e45a48fb84127bee3d83d,stately-jay-84,,,,,,,,,,,,,,,,,,,,,达标,
691b3505fb8c4359ab6439569af53d5f,对抗注入_画面清晰体验不错,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
1a25f02ab46548a4906d59df274efc40,popular-tern-836,,,,,,,,,,,,,,,,,,,,,达标,
189ebb6c48214eb7a6d73256a27a045e,对抗注入_卡顿频繁不推荐,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
9c0c965bd4384c3e8360fab987c47700,abrasive-fawn-301,,,,,,,,,,,,,,,,,,,,,达标,
e87c648a4b6d48c3a2981bbf6691f94f,数据漂移测试_这款手机性价比很高,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
849fe9ea7028437e822c6b79f75f77f5,shivering-cub-966,,,,,,,,,,,,,,,,,,,,,达标,
b3b392a9000b4c73899615a9cda01065,数据漂移测试_做工粗糙不好用,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
0c0ef12acf434b0dad350b9b995291d2,merciful-lark-364,,,,,,,,,,,,,,,,,,,,,达标,
7db1795f5ae74aec88856fd1850131bd,数据漂移测试_画面清晰体验不错,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
d6e7607e094946f2be7c7a7359b94bc5,kindly-trout-254,,,,,,,,,,,,,,,,,,,,,达标,
eab4c292139b4b32904f9562952b801c,数据漂移测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
3e3e83ae802d4ea2bd09253df5543f4a,youthful-fowl-992,,,,,,,,,,,,,,,,,,,,,达标,
067dee68e6094e899510f03ef3896a38,公平性测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
5b826cb1932f4c19b716d289018f77bf,nosy-mule-921,,,,,,,,,,,,,,,,,,,,,达标,
2d940ad96c1a49259a85ba7c2fdea041,公平性测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
6ef661ad1a43486385958d3cd8fb0054,wise-mink-294,,,,,,,,,,,,,,,,,,,,,达标,
4cd14e8e8ec9469fb416ea093973fb30,公平性测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
4008cdf9be0e4a70b6c25da556b5efad,smiling-mule-190,,,,,,,,,,,,,,,,,,,,,达标,
f33b8b3e78694056919812017079c1b5,公平性测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
653abe912dd847ad82433f0a447abbc7,capricious-ray-450,,,,,,,,,,,,,,,,,,,,,达标,
c19d401e823e46b29b7e2d092545bd5c,脏输入测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
2246a670ccae417382a35e7222881e86,dapper-shark-889,,,,,,,,,,,,,,,,,,,,,达标,
36c380de8f93450485a30bcb67d87d57,脏输入测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
1f74fdfa484047ccb6ef755eafdb9717,caring-shoat-20,,,,,,,,,,,,,,,,,,,,,达标,
54c43ee2386749f3a14beea545deb310,脏输入测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
4877087b43d0454b940842e8f7e35b84,nervous-newt-749,,,,,,,,,,,,,,,,,,,,,达标,
0864ae4e73894dbc8487bf6936b96df2,脏输入测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
67af3c78d3c64032a41ea475b96a3df9,learned-bee-881,,,,,,,,,,,,,,,,,,,,,达标,
a17608810cfd4f4eae89f05705d1f4cd,OOD测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
7365df94fb394fe18101bf0449b69ae0,nimble-bee-806,,,,,,,,,,,,,,,,,,,,,达标,
b1985390f5ec4f659adb2202b1f7562e,OOD测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
d5639c96339d43c4a8d680520e5f6c87,puzzled-mole-397,,,,,,,,,,,,,,,,,,,,,达标,
bd092a667adc47d3b11ff1a4be11e86c,OOD测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
f72b4ff279c6403f9df60259cf168f38,wise-donkey-491,,,,,,,,,,,,,,,,,,,,,达标,
3e491a9fbb4d43e7910cf6fc6e89b059,OOD测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
8c1f8b252e174e86b19b0a74aababaa3,gentle-hare-171,,,,,,,,,,,,,,,,,,,,,达标,
493d40f876024e7da31a2ea11fe0a1c3,离线vs模拟线上_指标衰减验收,,offline,0.5,0.5,1.0,0.0,,,,,,,,,,,,,,,不达标,离线准确率50.00%<85.00%
13b16f61a3bf4d789e7e65b082bd39a7,amazing-newt-379,,,,,,,,,,,,,,,,,,,,,达标,
0d965a424fc6454a9ed503f2435b53a1,对抗注入_这款手机性价比很高,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
d84f8fbd20e74538901e0218a71f9ffa,fearless-dolphin-759,,,,,,,,,,,,,,,,,,,,,达标,
a68ea27966f54c078c53b6c728693ee0,对抗注入_做工粗糙不好用,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
5dff83d2d1674ec2a3c89acb59eff760,aged-mole-371,,,,,,,,,,,,,,,,,,,,,达标,
7e832b36978541e8b668bb2911c640fc,对抗注入_画面清晰体验不错,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
fa56dee9ffbf4a4aac7ae4d319c1a19b,melodic-turtle-550,,,,,,,,,,,,,,,,,,,,,达标,
e4d2a7a0b47c4d509f7f3123c55a8fc4,对抗注入_卡顿频繁不推荐,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
d9c0ee8993cc461d8eaec44aac0e7f90,gregarious-vole-922,,,,,,,,,,,,,,,,,,,,,达标,
cbd62f09d1fb47fd8216790f1b2d10aa,数据漂移测试_这款手机性价比很高,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
eb3bfdaf8e39415a823cb996327b1bbe,rumbling-doe-136,,,,,,,,,,,,,,,,,,,,,达标,
bd3aa78140994a2a9165bcdb2a23680c,数据漂移测试_做工粗糙不好用,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
ac83589e14be4118aaea6715a6dfddad,fearless-hare-811,,,,,,,,,,,,,,,,,,,,,达标,
cf3412d93bd54269992f932ca239f787,数据漂移测试_画面清晰体验不错,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
4212b0f3688d4e5fb21f75dce169663e,righteous-stoat-448,,,,,,,,,,,,,,,,,,,,,达标,
c2dc94d3727146b2b24f4939508ce19b,数据漂移测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
71d84c3f933b45f995a09a4b8afce94e,honorable-ray-130,,,,,,,,,,,,,,,,,,,,,达标,
d16a1bb4019245ac997481367d74e9c5,公平性测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
58917178eea6495b9ca12ba351f417bc,classy-colt-739,,,,,,,,,,,,,,,,,,,,,达标,
c6c54a5f72ba43849b91e060e2516335,公平性测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
a8411bdb088b42a38b50d13eccabd90f,zealous-zebra-999,,,,,,,,,,,,,,,,,,,,,达标,
638cb0049e914296bd44771a9735e8ca,公平性测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
97e03ad982704ce6b5847668975cc03c,respected-swan-507,,,,,,,,,,,,,,,,,,,,,达标,
87a3b97666ce410c9c517593ea346c98,公平性测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
8a2f1b33eca6404ba4fc7ee856ad64ee,bald-vole-468,,,,,,,,,,,,,,,,,,,,,达标,
eff95e1c2b0a40368c97521a8599d305,脏输入测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
5c0f47b8901a4529956da080efba9f0a,omniscient-cat-783,,,,,,,,,,,,,,,,,,,,,达标,
09b88d98041f44a09371e721b0bf3fa0,脏输入测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
ad882630ef51463fbc5bea521429308a,casual-zebra-91,,,,,,,,,,,,,,,,,,,,,达标,
4f397c8d247c4594901ecf34e6c89828,脏输入测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
1342617c96b4448bb208066c1d051272,classy-whale-236,,,,,,,,,,,,,,,,,,,,,达标,
3bd979a0eb9242518788ce9d5d81ecf2,脏输入测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
e21d0cf980dd49299a790845d56f88bb,puzzled-penguin-803,,,,,,,,,,,,,,,,,,,,,达标,
33206ff624d044718231dfa91c50b577,OOD测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
f04b65e5d80542d5b8ca71ba8d2c3fda,funny-wasp-635,,,,,,,,,,,,,,,,,,,,,达标,
ffec2ecdaf664efda7573f702f332f07,OOD测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
826255eeab7146d39abecdccec9a3565,silent-duck-345,,,,,,,,,,,,,,,,,,,,,达标,
19ff10895b4042c9ba88c247eecb7c2c,OOD测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
a8053f7b37a648f5b13f29e531711cd9,thoughtful-kite-550,,,,,,,,,,,,,,,,,,,,,达标,
4dd49f6eaa10419380e20cbbf617794f,OOD测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
3dfe806a9fdf4a5daf5013f9fb26ae8b,gifted-quail-393,,,,,,,,,,,,,,,,,,,,,达标,
a6f777fe60f7435b83697118af1dfe12,离线vs模拟线上_指标衰减验收,,offline,0.5,0.5,1.0,0.0,,,,,,,,,,,,,,,不达标,离线准确率50.00%<85.00%
efb79e83bbb4420dbb56cfafbbb4b041,对抗注入_这款手机性价比很高,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
75f922fe953c449fa90537634e5c3e71,对抗注入_做工粗糙不好用,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
a4f6db90d2794f17b25b9da76f244d96,对抗注入_画面清晰体验不错,,robustness,,,,,,,,,1.0,0.0,,,,,,,,,达标,
7a35f156e6bb47e699191c892cdd2be4,对抗注入_卡顿频繁不推荐,,robustness,,,,,,,,,0.0,1.0,,,,,,,,,不达标,鲁棒平均误判率100.00%>8.00%
c3df2b60ca0841f5929e87b2cf7d46ce,数据漂移测试_这款手机性价比很高,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
28ec9a492e4e4d809fe96c1d31b21600,数据漂移测试_做工粗糙不好用,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
4d165f35dc0e4df4a4b0ca227907d2c4,数据漂移测试_画面清晰体验不错,,robustness,,,,,,,,,,,0.5714,0.4286,,,,,,,不达标,鲁棒平均误判率42.86%>8.00%
1d697fa8cfec4f669503055c26346fb7,数据漂移测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,0.4286,0.5714,,,,,,,不达标,鲁棒平均误判率57.14%>8.00%
e9fc5a9118ba407891af69b967bbf2f7,公平性测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
0cf7be96ba5f40a6a3caedc370e52f46,公平性测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
e0ac92e4aa0d4189b054acd6b9439737,公平性测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,,,1.0,0.0,达标,
14969c3b978d44c08fd31ac0a3feed6a,公平性测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,,,0.0,1.0,不达标,公平性通过率0.00%<90.00%; 鲁棒平均误判率100.00%>8.00%
ca6f3fff1b6b4159805e75f817cc4819,脏输入测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
ff3ff95da19a4f14beb9b8257bf289af,脏输入测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
866c182af90f4325acbface891ae0ce1,脏输入测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,,,0.5714,0.4286,,,达标,
db956c349ac04c64bac44d8d3f751a08,脏输入测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,,,0.4286,0.5714,,,达标,
9ff1ed9fd54c47fdb580ceeb002c73e7,OOD测试_这款手机性价比很高,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
a05203462fa5481e8858405e2001c4eb,OOD测试_做工粗糙不好用,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
f3096ccd3f254200ae7c1cb3f2292195,OOD测试_画面清晰体验不错,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
8b1f2cfb1d944cf8a450e5f1de788279,OOD测试_卡顿频繁不推荐,,robustness,,,,,,,,,,,,,1.0,7.0,,,,,不达标,鲁棒平均误判率100.00%>8.00%
